Feature,SHAP_Importance
StudyHours,0.3802695285006495
Gender,0.3618316440517365
GPA,0.34238489690438106
Scholarship,0.3122703378904335
EmploymentStatus,0.2869957256602301
MockExamScore,0.23054646425213213
InternshipGrade,0.21290705105800733
ReviewCenter,0.21232564574821464
Confidence,0.19146184676193795
IncomeLevel,0.13611283472184
SleepHours,0.09182962802597001
Age,0.07042435240347462
