Feature,SHAP_Importance
Gender,0.04821728115983613
InternshipGrade,0.04624707019231165
StudyHours,0.046203265669605934
MockExamScore,0.038908198058170765
Age,0.03846477894493522
SleepHours,0.03786959223830273
TestAnxiety,0.03654571083817821
EmploymentStatus,0.036031585319148164
ReviewCenter,0.034063855411414275
Scholarship,0.033102843751160294
IncomeLevel,0.02460236721043204
Confidence,0.02421157327239722
GPA,0.01901779783186171
